[rosmaster.main][INFO] 2020-10-19 21:55:31,538: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-10-19 21:55:31,538: Starting ROS Master Node
[rosmaster.master][INFO] 2020-10-19 21:55:31,597: +PARAM [/move_base/controller_patience] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,597: +PARAM [/move_base/local_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,597: +PARAM [/move_base/local_costmap/inflater/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,598: +PARAM [/move_base/local_costmap/obstacles/base_scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,598: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,598: +PARAM [/move_base/TrajectoryPlannerROS/holonomic_robot] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,598: +PARAM [/move_base/global_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,598: +PARAM [/move_base/local_costmap/obstacles/base_scan/min_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,598: +PARAM [/move_base/global_costmap/obstacles/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,598: +PARAM [/move_base/global_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,599: +PUB [/rosout_agg] /rosout http://freight1207:43130/
[rosmaster.master][INFO] 2020-10-19 21:55:31,599: +PARAM [/move_base/conservative_reset/reset_distance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,599: +PARAM [/move_base/global_costmap/inflater/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,599: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,599: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_y] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,599: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,600: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,600: +PARAM [/move_base/NavfnROS/allow_unknown] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,600: +PARAM [/move_base/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,600: +PARAM [/move_base/TrajectoryPlannerROS/heading_scoring] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,600: +PARAM [/amcl/laser_max_beams] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,600: +PARAM [/move_base/oscillation_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,601: +PARAM [/move_base/TrajectoryPlannerROS/oscillation_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,601: +PARAM [/amcl/laser_model_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,601: +PARAM [/move_base/global_costmap/obstacles/base_scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,601: +PARAM [/amcl/odom_model_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,602: +PARAM [/amcl/laser_sigma_hit] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,602: +PARAM [/amcl/recovery_alpha_fast] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,602: +PARAM [/amcl/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,602: +PARAM [/move_base/aggressive_reset/reset_distance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,602: +PARAM [/move_base/base_global_planner] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,602: +PARAM [/move_base/TrajectoryPlannerROS/occdist_scale] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,603: +SUB [/rosout] /rosout http://freight1207:43130/
[rosmaster.master][INFO] 2020-10-19 21:55:31,603: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,603: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,603: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,603: +PARAM [/move_base/oscillation_distance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,603: +PARAM [/amcl/odom_alpha4] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,603: +PARAM [/move_base/local_costmap/obstacles/base_scan/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,603: +PARAM [/amcl/odom_alpha1] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,603: +PARAM [/amcl/odom_alpha2] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/amcl/odom_alpha3] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/amcl/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/local_costmap/obstacles/base_scan/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/rotate_recovery/sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/TrajectoryPlannerROS/angular_sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/local_costmap/inflater/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/local_costmap/obstacles/base_scan/marking] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/global_costmap/inflater/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/TrajectoryPlannerROS/dwa] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/amcl/max_particles] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/global_costmap/obstacles/base_scan/marking] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/amcl/min_particles] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/move_base/recovery_behaviors] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,604: +PARAM [/amcl/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/NavfnROS/visualize_potential] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/amcl/laser_min_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/local_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/local_costmap/obstacles/base_scan/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/global_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/amcl/kld_err] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/amcl/resample_interval] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/global_costmap/obstacles/base_scan/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/TrajectoryPlannerROS/latch_xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/TrajectoryPlannerROS/heading_lookahead] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/NavfnROS/default_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/TrajectoryPlannerROS/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/TrajectoryPlannerROS/publish_cost_grid_pc] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/local_costmap/obstacles/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/move_base/local_costmap/obstacles/base_scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,605: +PARAM [/amcl/laser_likelihood_max_dist] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/global_costmap/obstacles/base_scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/amcl/laser_z_hit] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/TrajectoryPlannerROS/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/global_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/TrajectoryPlannerROS/pdist_scale] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/TrajectoryPlannerROS/sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/local_costmap/obstacles/base_scan/topic] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/global_costmap/obstacles/base_scan/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/TrajectoryPlannerROS/vtheta_samples] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/TrajectoryPlannerROS/meter_scoring] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/NavfnROS/planner_window_y] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/NavfnROS/planner_window_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/amcl/use_map_topic] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/amcl/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,606: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,607: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,607: +PARAM [/move_base/global_costmap/obstacles/base_scan/topic] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,607: +PARAM [/amcl/kld_z] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,607: +PARAM [/move_base/rotate_recovery/frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,607: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,607: +PARAM [/move_base/planner_patience] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,607: +PARAM [/amcl/update_min_a] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,607: +PARAM [/amcl/update_min_d] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,607: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,607: +PARAM [/move_base/recovery_behavior_enabled] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 21:55:31,625: +PUB [/rosout] /map_server http://freight1207:47199/
[rosmaster.master][INFO] 2020-10-19 21:55:31,626: +SERVICE [/map_server/get_loggers] /map_server http://freight1207:47199/
[rosmaster.master][INFO] 2020-10-19 21:55:31,626: +PUB [/rosout] /map_keepout_server http://freight1207:56495/
[rosmaster.master][INFO] 2020-10-19 21:55:31,627: +SERVICE [/map_server/set_logger_level] /map_server http://freight1207:47199/
[rosmaster.master][INFO] 2020-10-19 21:55:31,627: +SERVICE [/map_keepout_server/get_loggers] /map_keepout_server http://freight1207:56495/
[rosmaster.master][INFO] 2020-10-19 21:55:31,628: +SERVICE [/map_keepout_server/set_logger_level] /map_keepout_server http://freight1207:56495/
[rosmaster.master][INFO] 2020-10-19 21:55:31,630: +PUB [/rosout] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,631: +SERVICE [/amcl/get_loggers] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,631: +SERVICE [/static_map] /map_server http://freight1207:47199/
[rosmaster.master][INFO] 2020-10-19 21:55:31,632: +PUB [/map_metadata] /map_server http://freight1207:47199/
[rosmaster.master][INFO] 2020-10-19 21:55:31,632: +SERVICE [/amcl/set_logger_level] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,633: +PUB [/map] /map_server http://freight1207:47199/
[rosmaster.master][INFO] 2020-10-19 21:55:31,636: +PUB [/rosout] /move_base http://freight1207:48360/
[rosmaster.master][INFO] 2020-10-19 21:55:31,637: +SERVICE [/move_base/get_loggers] /move_base http://freight1207:48360/
[rosmaster.master][INFO] 2020-10-19 21:55:31,637: +SERVICE [/move_base/set_logger_level] /move_base http://freight1207:48360/
[rosmaster.master][INFO] 2020-10-19 21:55:31,638: publisherUpdate[/rosout] -> http://freight1207:43130/
[rosmaster.master][INFO] 2020-10-19 21:55:31,640: publisherUpdate[/rosout] -> http://freight1207:43130/
[rosmaster.master][INFO] 2020-10-19 21:55:31,641: publisherUpdate[/rosout] -> http://freight1207:43130/
[rosmaster.master][INFO] 2020-10-19 21:55:31,642: publisherUpdate[/rosout] -> http://freight1207:43130/
[rosmaster.master][INFO] 2020-10-19 21:55:31,644: +SUB [/tf] /move_base http://freight1207:48360/
[rosmaster.master][INFO] 2020-10-19 21:55:31,648: +SUB [/tf_static] /move_base http://freight1207:48360/
[rosmaster.master][INFO] 2020-10-19 21:55:31,655: +SERVICE [/static_map_keepout] /map_keepout_server http://freight1207:56495/
[rosmaster.master][INFO] 2020-10-19 21:55:31,656: +PUB [/map_metadata] /map_keepout_server http://freight1207:56495/
[rosmaster.master][INFO] 2020-10-19 21:55:31,657: +PUB [/map_keepout] /map_keepout_server http://freight1207:56495/
[rosmaster.master][INFO] 2020-10-19 21:55:31,676: +PUB [/cmd_vel] /move_base http://freight1207:48360/
[rosmaster.master][INFO] 2020-10-19 21:55:31,677: +PUB [/move_base/current_goal] /move_base http://freight1207:48360/
[rosmaster.master][INFO] 2020-10-19 21:55:31,678: +PUB [/move_base/goal] /move_base http://freight1207:48360/
[rosmaster.master][INFO] 2020-10-19 21:55:31,683: +SUB [/move_base_simple/goal] /move_base http://freight1207:48360/
[rosmaster.master][INFO] 2020-10-19 21:55:31,684: +PUB [/tf] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,688: +SUB [/tf] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,692: +SUB [/tf_static] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,693: +PUB [/amcl_pose] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,693: +PUB [/particlecloud] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,694: +SERVICE [/global_localization] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,694: +SERVICE [/request_nomotion_update] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,694: +SERVICE [/set_map] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,696: +SUB [/base_scan] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,699: +SUB [/initialpose] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,717: +SERVICE [/amcl/set_parameters] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,718: +PUB [/amcl/parameter_descriptions] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,718: +PUB [/amcl/parameter_updates] /amcl http://freight1207:34667/
[rosmaster.master][INFO] 2020-10-19 21:55:31,732: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,732: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,733: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,733: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,734: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,734: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,734: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,735: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,735: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,736: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,736: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,736: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,737: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,737: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,738: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,738: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,739: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,739: publisherUpdate[/tf] -> http://freight1207:48360/
[rosmaster.master][INFO] 2020-10-19 21:55:31,739: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,740: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,740: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,741: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,741: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,742: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,742: +PARAM [/amcl/laser_z_max] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,743: +PARAM [/amcl/laser_z_rand] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,743: +PARAM [/amcl/laser_sigma_hit] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,743: +PARAM [/amcl/laser_lambda_short] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,744: +PARAM [/amcl/laser_likelihood_max_dist] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,744: +PARAM [/amcl/laser_model_type] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,745: +PARAM [/amcl/odom_model_type] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,745: +PARAM [/amcl/odom_alpha1] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,745: +PARAM [/amcl/odom_alpha2] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,746: +PARAM [/amcl/odom_alpha3] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,746: +PARAM [/amcl/odom_alpha4] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,747: +PARAM [/amcl/odom_alpha5] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,747: +PARAM [/amcl/odom_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,747: +PARAM [/amcl/base_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,748: +PARAM [/amcl/global_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,748: +PARAM [/amcl/restore_defaults] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,749: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,749: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,750: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,750: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,750: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,751: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,751: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,752: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,752: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,753: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,753: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,754: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,754: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,754: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,755: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,755: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,756: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,756: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,757: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,757: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,757: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,758: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,758: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,759: +PARAM [/amcl/laser_z_max] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:55:31,759: +PARAM [/amcl/laser_z_rand] by /amcl
