[rosmaster.main][INFO] 2020-10-19 22:01:02,997: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-10-19 22:01:02,997: Starting ROS Master Node
[rosmaster.master][INFO] 2020-10-19 22:01:03,057: +PUB [/rosout_agg] /rosout http://freight1207:40182/
[rosmaster.master][INFO] 2020-10-19 22:01:03,057: +PARAM [/move_base/local_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,057: +PARAM [/move_base/local_costmap/inflater/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,057: +PARAM [/move_base/local_costmap/obstacles/base_scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,057: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,058: +PARAM [/move_base/TrajectoryPlannerROS/holonomic_robot] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,058: +PARAM [/move_base/global_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,058: +PARAM [/move_base/local_costmap/obstacles/base_scan/min_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,058: +PARAM [/move_base/global_costmap/obstacles/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,059: +PARAM [/move_base/global_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,059: +PARAM [/move_base/conservative_reset/reset_distance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,059: +PARAM [/move_base/global_costmap/inflater/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,059: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,060: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_y] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,060: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,060: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,060: +PARAM [/move_base/NavfnROS/allow_unknown] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,060: +PARAM [/move_base/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,060: +PARAM [/move_base/TrajectoryPlannerROS/heading_scoring] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,060: +PARAM [/amcl/laser_max_beams] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,061: +SUB [/rosout] /rosout http://freight1207:40182/
[rosmaster.master][INFO] 2020-10-19 22:01:03,061: +PARAM [/move_base/oscillation_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,061: +PARAM [/move_base/TrajectoryPlannerROS/oscillation_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,061: +PARAM [/amcl/laser_model_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,061: +PARAM [/move_base/global_costmap/obstacles/base_scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,061: +PARAM [/amcl/odom_model_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,061: +PARAM [/amcl/laser_sigma_hit] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,061: +PARAM [/amcl/recovery_alpha_fast] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,061: +PARAM [/amcl/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,061: +PARAM [/move_base/aggressive_reset/reset_distance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/move_base/base_global_planner] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/move_base/TrajectoryPlannerROS/occdist_scale] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/move_base/oscillation_distance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/amcl/odom_alpha4] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/move_base/local_costmap/obstacles/base_scan/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/amcl/odom_alpha1] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/amcl/odom_alpha2] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/amcl/odom_alpha3] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/amcl/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/move_base/local_costmap/obstacles/base_scan/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/move_base/rotate_recovery/sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/move_base/TrajectoryPlannerROS/angular_sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,062: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/local_costmap/inflater/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/local_costmap/obstacles/base_scan/marking] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/global_costmap/inflater/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/TrajectoryPlannerROS/dwa] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/amcl/max_particles] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/global_costmap/obstacles/base_scan/marking] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/amcl/min_particles] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/recovery_behaviors] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/amcl/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/NavfnROS/visualize_potential] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/amcl/laser_min_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/local_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/local_costmap/obstacles/base_scan/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/global_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,063: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/amcl/kld_err] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/amcl/resample_interval] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/global_costmap/obstacles/base_scan/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/TrajectoryPlannerROS/latch_xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/TrajectoryPlannerROS/heading_lookahead] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/NavfnROS/default_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/TrajectoryPlannerROS/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/TrajectoryPlannerROS/publish_cost_grid_pc] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/local_costmap/obstacles/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/local_costmap/obstacles/base_scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/amcl/laser_likelihood_max_dist] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/global_costmap/obstacles/base_scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/amcl/laser_z_hit] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/TrajectoryPlannerROS/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/global_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/TrajectoryPlannerROS/pdist_scale] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/TrajectoryPlannerROS/sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,064: +PARAM [/move_base/local_costmap/obstacles/base_scan/topic] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/global_costmap/obstacles/base_scan/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/TrajectoryPlannerROS/vtheta_samples] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/TrajectoryPlannerROS/meter_scoring] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/NavfnROS/planner_window_y] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/NavfnROS/planner_window_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/amcl/use_map_topic] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/amcl/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/global_costmap/obstacles/base_scan/topic] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/amcl/kld_z] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/rotate_recovery/frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/planner_patience] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/amcl/update_min_a] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/amcl/update_min_d] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,065: +PARAM [/move_base/recovery_behavior_enabled] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:01:03,083: +PUB [/rosout] /map_server http://freight1207:50605/
[rosmaster.master][INFO] 2020-10-19 22:01:03,084: +SERVICE [/map_server/get_loggers] /map_server http://freight1207:50605/
[rosmaster.master][INFO] 2020-10-19 22:01:03,085: +PUB [/rosout] /map_keepout_server http://freight1207:49426/
[rosmaster.master][INFO] 2020-10-19 22:01:03,085: +SERVICE [/map_server/set_logger_level] /map_server http://freight1207:50605/
[rosmaster.master][INFO] 2020-10-19 22:01:03,085: +SERVICE [/map_keepout_server/get_loggers] /map_keepout_server http://freight1207:49426/
[rosmaster.master][INFO] 2020-10-19 22:01:03,086: +SERVICE [/map_keepout_server/set_logger_level] /map_keepout_server http://freight1207:49426/
[rosmaster.master][INFO] 2020-10-19 22:01:03,089: +PUB [/rosout] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,091: +SERVICE [/static_map] /map_server http://freight1207:50605/
[rosmaster.master][INFO] 2020-10-19 22:01:03,091: +SERVICE [/amcl/get_loggers] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,092: +PUB [/map_metadata] /map_server http://freight1207:50605/
[rosmaster.master][INFO] 2020-10-19 22:01:03,092: +SERVICE [/amcl/set_logger_level] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,093: +PUB [/map] /map_server http://freight1207:50605/
[rosmaster.master][INFO] 2020-10-19 22:01:03,094: +PUB [/rosout] /move_base http://freight1207:57801/
[rosmaster.master][INFO] 2020-10-19 22:01:03,095: +SERVICE [/move_base/get_loggers] /move_base http://freight1207:57801/
[rosmaster.master][INFO] 2020-10-19 22:01:03,096: +SERVICE [/move_base/set_logger_level] /move_base http://freight1207:57801/
[rosmaster.master][INFO] 2020-10-19 22:01:03,097: publisherUpdate[/rosout] -> http://freight1207:40182/
[rosmaster.master][INFO] 2020-10-19 22:01:03,099: publisherUpdate[/rosout] -> http://freight1207:40182/
[rosmaster.master][INFO] 2020-10-19 22:01:03,100: publisherUpdate[/rosout] -> http://freight1207:40182/
[rosmaster.master][INFO] 2020-10-19 22:01:03,101: publisherUpdate[/rosout] -> http://freight1207:40182/
[rosmaster.master][INFO] 2020-10-19 22:01:03,103: +SUB [/tf] /move_base http://freight1207:57801/
[rosmaster.master][INFO] 2020-10-19 22:01:03,107: +SUB [/tf_static] /move_base http://freight1207:57801/
[rosmaster.master][INFO] 2020-10-19 22:01:03,112: +SERVICE [/static_map_keepout] /map_keepout_server http://freight1207:49426/
[rosmaster.master][INFO] 2020-10-19 22:01:03,112: +PUB [/map_metadata] /map_keepout_server http://freight1207:49426/
[rosmaster.master][INFO] 2020-10-19 22:01:03,113: +PUB [/map_keepout] /map_keepout_server http://freight1207:49426/
[rosmaster.master][INFO] 2020-10-19 22:01:03,137: +PUB [/cmd_vel] /move_base http://freight1207:57801/
[rosmaster.master][INFO] 2020-10-19 22:01:03,137: +PUB [/move_base/current_goal] /move_base http://freight1207:57801/
[rosmaster.master][INFO] 2020-10-19 22:01:03,139: +PUB [/move_base/goal] /move_base http://freight1207:57801/
[rosmaster.master][INFO] 2020-10-19 22:01:03,143: +SUB [/move_base_simple/goal] /move_base http://freight1207:57801/
[rosmaster.master][INFO] 2020-10-19 22:01:03,144: +PUB [/tf] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,148: +SUB [/tf] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,152: +SUB [/tf_static] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,152: +PUB [/amcl_pose] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,153: +PUB [/particlecloud] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,153: +SERVICE [/global_localization] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,154: +SERVICE [/request_nomotion_update] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,154: +SERVICE [/set_map] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,156: +SUB [/base_scan] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,158: +SUB [/initialpose] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,177: +SERVICE [/amcl/set_parameters] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,177: +PUB [/amcl/parameter_descriptions] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,178: +PUB [/amcl/parameter_updates] /amcl http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 22:01:03,191: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,192: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,192: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,193: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,193: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,193: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,194: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,194: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,195: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,195: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,195: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,196: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,196: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,197: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,197: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,197: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,198: publisherUpdate[/tf] -> http://freight1207:57801/
[rosmaster.master][INFO] 2020-10-19 22:01:03,198: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,199: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,199: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,200: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,200: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,200: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,201: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,201: +PARAM [/amcl/laser_z_max] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,202: +PARAM [/amcl/laser_z_rand] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,202: +PARAM [/amcl/laser_sigma_hit] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,202: +PARAM [/amcl/laser_lambda_short] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,203: +PARAM [/amcl/laser_likelihood_max_dist] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,203: +PARAM [/amcl/laser_model_type] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,204: +PARAM [/amcl/odom_model_type] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,204: +PARAM [/amcl/odom_alpha1] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,205: +PARAM [/amcl/odom_alpha2] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,205: +PARAM [/amcl/odom_alpha3] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,206: +PARAM [/amcl/odom_alpha4] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,206: +PARAM [/amcl/odom_alpha5] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,206: +PARAM [/amcl/odom_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,207: +PARAM [/amcl/base_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,207: +PARAM [/amcl/global_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,208: +PARAM [/amcl/restore_defaults] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,208: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,209: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,209: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,209: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,210: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,210: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,211: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,211: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,211: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,212: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,212: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,213: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,213: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,213: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,214: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,214: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,215: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,215: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,215: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,216: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,216: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,217: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,217: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,218: +PARAM [/amcl/laser_z_max] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:01:03,218: +PARAM [/amcl/laser_z_rand] by /amcl
