[rosmaster.main][INFO] 2020-11-03 18:28:30,150: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-11-03 18:28:30,150: Starting ROS Master Node
[rosmaster.master][INFO] 2020-11-03 18:41:54,845: -SERVICE [/rosbridge_websocket/set_logger_level] /rosbridge_websocket rosrpc://freight1207:60620
[rosmaster.master][INFO] 2020-11-03 18:41:54,845: -SERVICE [/rosapi/has_param] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,845: -SERVICE [/rosbridge_websocket/get_loggers] /rosbridge_websocket rosrpc://freight1207:60620
[rosmaster.master][INFO] 2020-11-03 18:41:54,845: -SERVICE [/rosapi/delete_param] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,845: -SERVICE [/rosapi/search_param] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,845: -SERVICE [/rosapi/action_servers] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/topic_type] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/subscribers] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/set_logger_level] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/service_response_details] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/service_host] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/publishers] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/topics] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/get_param_names] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/get_time] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/message_details] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/services] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/service_node] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/services_for_type] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/nodes] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,846: -SERVICE [/rosapi/node_details] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,847: -SERVICE [/rosapi/service_providers] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,847: -SERVICE [/rosapi/get_param] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,847: -SERVICE [/rosapi/topics_for_type] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,847: -SERVICE [/rosapi/set_param] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,847: -SERVICE [/rosapi/service_request_details] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,847: -SERVICE [/rosapi/service_type] /rosapi rosrpc://freight1207:35703
[rosmaster.master][INFO] 2020-11-03 18:41:54,881: publisherUpdate[/rosout] -> http://freight1207:39805/
[rosmaster.master][INFO] 2020-11-03 18:41:54,881: publisherUpdate[/rosout] -> http://freight1207:39805/
[rosmaster.master][INFO] 2020-11-03 18:41:55,683: -PUB [/rosout_agg] /rosout http://freight1207:39805/
[rosmaster.master][INFO] 2020-11-03 18:41:55,684: -SUB [/rosout] /rosout http://freight1207:39805/
[rosmaster.master][INFO] 2020-11-03 18:41:55,684: -SERVICE [/rosout/get_loggers] /rosout rosrpc://freight1207:50545
[rosmaster.master][INFO] 2020-11-03 18:41:55,685: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://freight1207:50545
[rosmaster.main][INFO] 2020-11-03 18:41:55,744: keyboard interrupt, will exit
[rosmaster.main][INFO] 2020-11-03 18:41:55,744: stopping master...
[rospy.core][INFO] 2020-11-03 18:41:55,744: signal_shutdown [atexit]
