[rosmaster.main][INFO] 2020-10-19 22:05:47,886: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-10-19 22:05:47,886: Starting ROS Master Node
[rosmaster.master][INFO] 2020-10-19 22:05:47,944: +SERVICE [/rosout/set_logger_level] /rosout http://freight1207:54953/
[rosmaster.master][INFO] 2020-10-19 22:05:47,944: +PARAM [/amcl/laser_max_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,944: +PARAM [/amcl/laser_z_rand] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,944: +PARAM [/move_base/planner_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,944: +PARAM [/move_base/TrajectoryPlannerROS/gdist_scale] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,945: +PARAM [/amcl/use_map_topic] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,945: +PARAM [/move_base/controller_patience] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,945: +PARAM [/move_base/local_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,945: +PARAM [/move_base/local_costmap/inflater/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,945: +PARAM [/move_base/local_costmap/obstacles/base_scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,945: +PUB [/rosout_agg] /rosout http://freight1207:54953/
[rosmaster.master][INFO] 2020-10-19 22:05:47,945: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,946: +PARAM [/move_base/TrajectoryPlannerROS/holonomic_robot] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,946: +PARAM [/move_base/global_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,946: +PARAM [/move_base/local_costmap/obstacles/base_scan/min_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,946: +PARAM [/move_base/global_costmap/obstacles/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,946: +PARAM [/move_base/global_costmap/obstacles/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,946: +PARAM [/move_base/global_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,947: +PARAM [/move_base/conservative_reset/reset_distance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,947: +PARAM [/move_base/global_costmap/inflater/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,947: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,948: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_y] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,948: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,948: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,948: +PARAM [/move_base/NavfnROS/allow_unknown] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,948: +PARAM [/move_base/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,948: +PARAM [/move_base/TrajectoryPlannerROS/heading_scoring] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,949: +PARAM [/amcl/laser_max_beams] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,949: +PARAM [/move_base/oscillation_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,949: +SUB [/rosout] /rosout http://freight1207:54953/
[rosmaster.master][INFO] 2020-10-19 22:05:47,949: +PARAM [/move_base/TrajectoryPlannerROS/oscillation_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,949: +PARAM [/amcl/laser_model_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,949: +PARAM [/move_base/global_costmap/obstacles/base_scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,949: +PARAM [/amcl/odom_model_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/amcl/laser_sigma_hit] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/amcl/recovery_alpha_fast] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/amcl/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/move_base/aggressive_reset/reset_distance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/move_base/base_global_planner] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/move_base/TrajectoryPlannerROS/occdist_scale] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/move_base/oscillation_distance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/amcl/odom_alpha4] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/move_base/local_costmap/obstacles/base_scan/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/amcl/odom_alpha1] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/amcl/odom_alpha2] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/amcl/odom_alpha3] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/amcl/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,950: +PARAM [/move_base/local_costmap/obstacles/base_scan/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/rotate_recovery/sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/TrajectoryPlannerROS/angular_sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/local_costmap/inflater/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/local_costmap/obstacles/base_scan/marking] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/global_costmap/inflater/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/TrajectoryPlannerROS/dwa] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/amcl/max_particles] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/global_costmap/obstacles/base_scan/marking] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/amcl/min_particles] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/recovery_behaviors] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/amcl/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/local_costmap/obstacles/publish_observations] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/move_base/NavfnROS/visualize_potential] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,951: +PARAM [/amcl/laser_min_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/local_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/local_costmap/obstacles/base_scan/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/global_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/amcl/kld_err] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/amcl/resample_interval] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/global_costmap/obstacles/base_scan/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/TrajectoryPlannerROS/latch_xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/TrajectoryPlannerROS/heading_lookahead] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/NavfnROS/default_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/TrajectoryPlannerROS/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/TrajectoryPlannerROS/publish_cost_grid_pc] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/local_costmap/obstacles/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/local_costmap/obstacles/base_scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/move_base/local_costmap/obstacles/z_voxels] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,952: +PARAM [/amcl/laser_likelihood_max_dist] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/global_costmap/obstacles/z_voxels] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/global_costmap/obstacles/base_scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/amcl/laser_z_hit] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/TrajectoryPlannerROS/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/global_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/TrajectoryPlannerROS/pdist_scale] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/TrajectoryPlannerROS/sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/local_costmap/obstacles/base_scan/topic] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/global_costmap/obstacles/base_scan/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/TrajectoryPlannerROS/vtheta_samples] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/TrajectoryPlannerROS/meter_scoring] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/NavfnROS/planner_window_y] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/NavfnROS/planner_window_x] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/local_costmap/obstacles/z_resolution] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/amcl/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,953: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,954: +PARAM [/move_base/global_costmap/obstacles/base_scan/topic] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,954: +PARAM [/amcl/kld_z] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,954: +PARAM [/move_base/rotate_recovery/frequency] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,954: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,954: +PARAM [/move_base/planner_patience] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,954: +PARAM [/amcl/update_min_a] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,954: +PARAM [/amcl/update_min_d] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,954: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,954: +PARAM [/move_base/recovery_behavior_enabled] by /roslaunch
[rosmaster.master][INFO] 2020-10-19 22:05:47,975: +PUB [/rosout] /map_server http://freight1207:53160/
[rosmaster.master][INFO] 2020-10-19 22:05:47,975: +PUB [/rosout] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:47,976: +SERVICE [/map_server/get_loggers] /map_server http://freight1207:53160/
[rosmaster.master][INFO] 2020-10-19 22:05:47,976: +SERVICE [/amcl/get_loggers] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:47,976: +SERVICE [/map_server/set_logger_level] /map_server http://freight1207:53160/
[rosmaster.master][INFO] 2020-10-19 22:05:47,977: +SERVICE [/amcl/set_logger_level] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:47,986: publisherUpdate[/rosout] -> http://freight1207:54953/
[rosmaster.master][INFO] 2020-10-19 22:05:47,988: publisherUpdate[/rosout] -> http://freight1207:54953/
[rosmaster.master][INFO] 2020-10-19 22:05:47,989: +PUB [/rosout] /move_base http://freight1207:45531/
[rosmaster.master][INFO] 2020-10-19 22:05:47,991: +SERVICE [/move_base/get_loggers] /move_base http://freight1207:45531/
[rosmaster.master][INFO] 2020-10-19 22:05:47,991: +SERVICE [/move_base/set_logger_level] /move_base http://freight1207:45531/
[rosmaster.master][INFO] 2020-10-19 22:05:47,997: +SUB [/tf] /move_base http://freight1207:45531/
[rosmaster.master][INFO] 2020-10-19 22:05:48,000: +SUB [/tf_static] /move_base http://freight1207:45531/
[rosmaster.master][INFO] 2020-10-19 22:05:48,007: +SERVICE [/static_map] /map_server http://freight1207:53160/
[rosmaster.master][INFO] 2020-10-19 22:05:48,008: +PUB [/map_metadata] /map_server http://freight1207:53160/
[rosmaster.master][INFO] 2020-10-19 22:05:48,011: +PUB [/map] /map_server http://freight1207:53160/
[rosmaster.master][INFO] 2020-10-19 22:05:48,028: +PUB [/cmd_vel] /move_base http://freight1207:45531/
[rosmaster.master][INFO] 2020-10-19 22:05:48,029: +PUB [/move_base/current_goal] /move_base http://freight1207:45531/
[rosmaster.master][INFO] 2020-10-19 22:05:48,030: +PUB [/move_base/goal] /move_base http://freight1207:45531/
[rosmaster.master][INFO] 2020-10-19 22:05:48,034: +SUB [/move_base_simple/goal] /move_base http://freight1207:45531/
[rosmaster.master][INFO] 2020-10-19 22:05:48,039: +PUB [/tf] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,041: +SUB [/tf] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,045: +SUB [/tf_static] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,046: +PUB [/amcl_pose] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,047: +PUB [/particlecloud] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,048: +SERVICE [/global_localization] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,048: +SERVICE [/request_nomotion_update] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,048: +SERVICE [/set_map] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,050: +SUB [/base_scan] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,052: +SUB [/initialpose] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,086: publisherUpdate[/rosout] -> http://freight1207:54953/
[rosmaster.master][INFO] 2020-10-19 22:05:48,087: publisherUpdate[/tf] -> http://freight1207:45531/
[rosmaster.master][INFO] 2020-10-19 22:05:48,241: +SERVICE [/amcl/set_parameters] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,242: +PUB [/amcl/parameter_descriptions] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,242: +PUB [/amcl/parameter_updates] /amcl http://freight1207:57156/
[rosmaster.master][INFO] 2020-10-19 22:05:48,256: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,257: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,257: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,258: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,258: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,259: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,259: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,259: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,260: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,260: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,261: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,261: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,261: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,262: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,262: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,263: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,264: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,264: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,264: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,265: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,265: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,266: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,266: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,266: +PARAM [/amcl/laser_z_max] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,267: +PARAM [/amcl/laser_z_rand] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,267: +PARAM [/amcl/laser_sigma_hit] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,268: +PARAM [/amcl/laser_lambda_short] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,268: +PARAM [/amcl/laser_likelihood_max_dist] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,269: +PARAM [/amcl/laser_model_type] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,269: +PARAM [/amcl/odom_model_type] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,270: +PARAM [/amcl/odom_alpha1] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,270: +PARAM [/amcl/odom_alpha2] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,271: +PARAM [/amcl/odom_alpha3] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,271: +PARAM [/amcl/odom_alpha4] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,272: +PARAM [/amcl/odom_alpha5] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,272: +PARAM [/amcl/odom_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,273: +PARAM [/amcl/base_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,273: +PARAM [/amcl/global_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,273: +PARAM [/amcl/restore_defaults] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,274: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,274: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,275: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,275: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,276: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,276: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,276: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,277: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,277: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,278: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,278: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,279: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,279: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,279: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,280: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,280: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,281: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,281: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,281: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,282: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,282: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,283: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,283: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2020-10-19 22:05:48,283: +PARAM [/amcl/laser_z_max] by /amcl
